Verbatim,Verbatim,Label
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: La libellule en a 15000 pile ou un peu plus/moins ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: La libellule en a 15000 pile ou un peu plus/moins ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Et l'abeille ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Et l'abeille ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Peut-on voir le petit oeil d'un insecte à l'oeil nu ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Peut-on voir le petit oeil d'un insecte à l'oeil nu ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Et avec une loupe ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Et avec une loupe ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Quel est l'insecte ayant l'oeil le moins complexe ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Quel est l'insecte ayant l'oeil le moins complexe ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: C'est le jour ou la nuit ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: C'est le jour ou la nuit ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Pourquoi les yeux des insectes font quasiment le tour de leur tête ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Pourquoi les yeux des insectes font quasiment le tour de leur tête ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Pourquoi l'oeil de l'abeille contiennent 4500 petits yeux ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Pourquoi l'oeil de l'abeille contiennent 4500 petits yeux ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Pourquoi un petit oeil produit un simple petit point d'une teinte et d'une intensité lumineuse données ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: Pourquoi un petit oeil produit un simple petit point d'une teinte et d'une intensité lumineuse données ?",2
"Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: C'est quoi une intensité ?","Text: Les énormes yeux des insectes font quasiment le tour de leurs têtes. Ils voient donc en même temps vers l’avant, vers l’arrière, à droite, à gauche, vers le haut et vers le bas. Encore mieux qu’un casque de vision en 3D! En revanche, ils ne voient pas très net, parce que leur œil est constitué de centaines, ou même de milliers de petits yeux simples. Chacun de ces petits yeux est chargé de traiter une toute petite partie de l’environnement. Un petit œil produit un simple point d’une teinte et d’une intensité lumineuse données. Ces points sont ensuite assemblés les uns aux autres dans le cerveau de l’insecte pour former une image complète et unique. Un œil d’une abeille contient 4500 petits yeux. Celui d’une libellule en a 15000: c’est l'œil le plus complexe chez les insectes !

Question: C'est quoi une intensité ?",2
